collection,split,file_stem,model_family,n_configs,node_count,edge_count,edge_per_node
tile:xla,train,shapemask.4x4.fp32_5759e1d8baf951bb,shapemask,926,49,52,1.0612244897959184
tile:xla,train,shapemask.4x4.fp32_57fb3ad0a4f89f1d,shapemask,571,19,18,0.9473684210526315
tile:xla,train,shapemask.4x4.fp32_58a8d76a24db11d7,shapemask,1785,71,75,1.056338028169014
tile:xla,train,shapemask.4x4.fp32_58abbb7b570ef673,shapemask,2,2,1,0.5
tile:xla,train,shapemask.4x4.fp32_59a1ee669260c98c,shapemask,3151,55,57,1.0363636363636364
tile:xla,train,shapemask.4x4.fp32_59bdb5c9530eaedf,shapemask,1709,65,67,1.0307692307692307
tile:xla,train,shapemask.4x4.fp32_59f2447d1c99b995,shapemask,926,12,11,0.9166666666666666
tile:xla,train,shapemask.4x4.fp32_59f8865d1ee7bfd1,shapemask,1092,45,48,1.0666666666666667
tile:xla,train,shapemask.4x4.fp32_5c23ddf302db325c,shapemask,1020,65,67,1.0307692307692307
tile:xla,train,shapemask.4x4.fp32_5c442e2f4486b60b,shapemask,710,63,63,1.0
tile:xla,train,shapemask.4x4.fp32_5fdde1397e99e6c9,shapemask,2016,8,7,0.875
tile:xla,train,shapemask.4x4.fp32_603a6360f98293f9,shapemask,636,21,24,1.1428571428571428
tile:xla,train,shapemask.4x4.fp32_61d9af7e6254858e,shapemask,1739,31,33,1.064516129032258
tile:xla,train,shapemask.4x4.fp32_626afa1f6d2dbaa5,shapemask,83,14,13,0.9285714285714286
tile:xla,train,shapemask.4x4.fp32_626d0f5a36fbc4ef,shapemask,349,2,1,0.5
tile:xla,train,shapemask.4x4.fp32_627737ed2b4a216b,shapemask,118,38,38,1.0
tile:xla,train,shapemask.4x4.fp32_63973b42658e6f4c,shapemask,2197,46,45,0.9782608695652174
tile:xla,train,shapemask.4x4.fp32_65cca3ce8ff9f343,shapemask,522,31,33,1.064516129032258
tile:xla,train,shapemask.4x4.fp32_6645347af1527bc9,shapemask,83,7,6,0.8571428571428571
tile:xla,train,shapemask.4x4.fp32_668114da02885db6,shapemask,9390,36,35,0.9722222222222222
tile:xla,train,shapemask.4x4.fp32_679f68b85e257cb8,shapemask,234,12,11,0.9166666666666666
tile:xla,train,shapemask.4x4.fp32_67c34a8d374745f6,shapemask,522,12,11,0.9166666666666666
tile:xla,train,shapemask.4x4.fp32_689fb9a1f095d50c,shapemask,4835,36,35,0.9722222222222222
tile:xla,train,shapemask.4x4.fp32_6c60e1d4fa01b98b,shapemask,705,27,26,0.9629629629629629
tile:xla,train,shapemask.4x4.fp32_6d3d51f1b76a2ab3,shapemask,2,2,1,0.5
tile:xla,train,shapemask.4x4.fp32_6d60291711b8cfe6,shapemask,914,80,86,1.075
tile:xla,train,shapemask.4x4.fp32_6f13d20e79753aa6,shapemask,5158,49,52,1.0612244897959184
tile:xla,train,shapemask.4x4.fp32_71748b1e5efcac27,shapemask,925,46,52,1.1304347826086956
tile:xla,train,shapemask.4x4.fp32_7402c137c44d0df0,shapemask,18,2,1,0.5
tile:xla,train,shapemask.4x4.fp32_7550aea358b8137c,shapemask,64,11,10,0.9090909090909091
tile:xla,train,shapemask.4x4.fp32_75680c7f3124a84f,shapemask,4,2,1,0.5
tile:xla,train,shapemask.4x4.fp32_7606fbd5a7cee94b,shapemask,1138,45,44,0.9777777777777777
tile:xla,train,shapemask.4x4.fp32_765fe47f0d1e34f6,shapemask,4708,80,86,1.075
tile:xla,train,shapemask.4x4.fp32_76df73d777fa0880,shapemask,1362,21,24,1.1428571428571428
tile:xla,train,shapemask.4x4.fp32_7743f9fd6661d5cf,shapemask,2469,45,48,1.0666666666666667
tile:xla,train,shapemask.4x4.fp32_7791fdc804737949,shapemask,5069,25,28,1.12
tile:xla,train,shapemask.4x4.fp32_789f25d9d863c57e,shapemask,209,12,11,0.9166666666666666
tile:xla,train,shapemask.4x4.fp32_78a57186f33c1d84,shapemask,34,12,11,0.9166666666666666
tile:xla,train,shapemask.4x4.fp32_7a891cc967e8db3f,shapemask,4852,45,48,1.0666666666666667
tile:xla,train,shapemask.4x4.fp32_7acd36f9eb71f842,shapemask,1305,52,66,1.2692307692307692
tile:xla,train,shapemask.4x4.fp32_7cb4f2da2b6accc8,shapemask,1234,71,75,1.056338028169014
tile:xla,train,shapemask.4x4.fp32_7ee403bffd89aee8,shapemask,580,125,168,1.344
tile:xla,train,shapemask.4x4.fp32_7eeed176588b8b42,shapemask,5973,80,86,1.075
tile:xla,train,shapemask.4x4.fp32_7fc287f5d914664e,shapemask,234,34,37,1.088235294117647
tile:xla,train,shapemask.4x4.fp32_9a97ee975c156e7,shapemask,465,46,52,1.1304347826086956
tile:xla,train,shapemask.4x4.fp32_bce7e02ccd0035f,shapemask,5027,31,33,1.064516129032258
tile:xla,train,shapemask.4x4.fp32_ca8205d3b1536ff,shapemask,543,32,34,1.0625
tile:xla,train,shapemask.4x4.fp32_cd83832dd340165,shapemask,522,12,11,0.9166666666666666
tile:xla,train,shapemask.4x4.fp32_d22926b3346755,shapemask,7917,46,52,1.1304347826086956
tile:xla,train,shapemask.4x4.fp32_d5269162683ffb9,shapemask,17,9,9,1.0
tile:xla,train,shapemask.4x4.fp32_e42c22837e4c6a9,shapemask,956,7,6,0.8571428571428571
tile:xla,train,shapemask.4x4.fp32_f0bc21c1a458494,shapemask,42,14,13,0.9285714285714286
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_-151619d4239448a8,bert,370,62,67,1.0806451612903225
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_-1972c148bcabec74,bert,480,7,6,0.8571428571428571
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_-1a839ad8d83f8921,bert,130,9,8,0.8888888888888888
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_-2217af8f124dbdb1,bert,189,42,43,1.0238095238095237
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_-2e7e1849d90f6cbd,bert,572,107,112,1.0467289719626167
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_-329ee235cf9f1e86,bert,733,79,91,1.1518987341772151
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_-3750f9e7f41ddbbf,bert,497,118,133,1.1271186440677967
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_-3798d2a676d8377c,bert,370,71,86,1.2112676056338028
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_-38b1667a73368ca5,bert,370,57,57,1.0
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_-3ba735b7bb5ae86c,bert,106,33,34,1.0303030303030303
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_-3eb82131670d1655,bert,370,83,89,1.072289156626506
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_-4f285fe47b834736,bert,129,19,25,1.3157894736842106
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_-51f5a40ac06e51cc,bert,484,9,8,0.8888888888888888
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_-560583be2c66ff54,bert,94,38,37,0.9736842105263158
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_-5ebf300504795e8c,bert,109,73,78,1.0684931506849316
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_-5ef9ad36eeed1502,bert,75,47,50,1.0638297872340425
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_-607367ee8dc8a7a0,bert,370,66,71,1.0757575757575757
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_-691df3654e8847e4,bert,370,68,73,1.0735294117647058
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_-6c22ea499ce8c3bd,bert,94,63,67,1.0634920634920635
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_-73f3e7390f5a7cbf,bert,370,16,15,0.9375
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_-790541490758d609,bert,370,85,101,1.188235294117647
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_-7a065712eb2e0f47,bert,750,78,86,1.1025641025641026
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_-7b643fa5bd9d75ad,bert,15,13,12,0.9230769230769231
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_-7e2329caba8697c,bert,94,20,20,1.0
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_-a7325193e8afa94,bert,370,40,40,1.0
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_14784c5054713d47,bert,22,59,74,1.2542372881355932
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_16be7321d2499736,bert,28,96,100,1.0416666666666667
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_17a8e902f69e433f,bert,189,52,52,1.0
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_1b5e59e30c25fe75,bert,370,13,12,0.9230769230769231
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_2efddc83f942f517,bert,187,38,41,1.0789473684210527
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_348c57f50ccbf79a,bert,136,33,33,1.0
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_3e68e82ccbb9e993,bert,109,67,82,1.2238805970149254
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_43e1f7960b47b323,bert,165,8,7,0.875
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_43f101a06293d6f0,bert,27,91,95,1.043956043956044
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_447509e3293e630e,bert,130,9,8,0.8888888888888888
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_4a412ccfebbf4a5c,bert,190,13,12,0.9230769230769231
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_4a523476358011a0,bert,758,67,72,1.0746268656716418
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_5328c79c4e1741cd,bert,180,8,7,0.875
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_555dd5f48cd18edb,bert,22,39,39,1.0
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_6437fdf1764e85bc,bert,204,47,50,1.0638297872340425
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_6920ab3c64444f56,bert,70,39,41,1.0512820512820513
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_6b91a3ff42eab412,bert,58,2,1,0.5
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_6d97e0ee5d62cbeb,bert,750,36,36,1.0
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_6ed40f8b9d970c45,bert,70,47,50,1.0638297872340425
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_736410ae70a4ddca,bert,136,22,21,0.9545454545454546
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_73e2ea12e2b12ff3,bert,94,59,62,1.0508474576271187
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_7421f45ba45fb97a,bert,370,29,28,0.9655172413793104
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_74ada888cf0d2139,bert,26,33,34,1.0303030303030303
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_760a320be53b4a2e,bert,370,58,60,1.0344827586206897
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_76d4e9478127c0be,bert,511,59,63,1.0677966101694916
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_79382dcf1ad025b9,bert,100,13,12,0.9230769230769231
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_7cb50f9a529a669a,bert,27,88,92,1.0454545454545454
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_90bdb3d787a3950,bert,370,37,37,1.0
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_9f9b7247c6cd614,bert,136,38,38,1.0
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_a6a08f362c38143,bert,15,13,12,0.9230769230769231
tile:xla,train,tf2_bert_pretrain_dynamic_sequence_length_fd6326a68de3541,bert,370,54,54,1.0
tile:xla,train,tf2_bert_squad_dynamic_-13caeb8503c8e4f2,bert,1392,29,28,0.9655172413793104
tile:xla,train,tf2_bert_squad_dynamic_-2003436060cb431a,bert,136,82,85,1.0365853658536586
tile:xla,train,tf2_bert_squad_dynamic_-24bc36973596d411,bert,41,37,40,1.0810810810810811
tile:xla,train,tf2_bert_squad_dynamic_-2975d366c6c64fd6,bert,775,78,78,1.0
tile:xla,train,tf2_bert_squad_dynamic_-29fc310a6688d1fd,bert,1864,55,57,1.0363636363636364
tile:xla,train,tf2_bert_squad_dynamic_-2aad1e5f2e392bac,bert,218,20,20,1.0
tile:xla,train,tf2_bert_squad_dynamic_-375a20232a97a35a,bert,142,7,6,0.8571428571428571
tile:xla,train,tf2_bert_squad_dynamic_-3e39a4abcb5bc02e,bert,1030,69,81,1.173913043478261
tile:xla,train,tf2_bert_squad_dynamic_-3f9661340250c822,bert,1304,58,60,1.0344827586206897
tile:xla,train,tf2_bert_squad_dynamic_-48c3a75dd1fe19e5,bert,928,38,38,1.0
tile:xla,train,tf2_bert_squad_dynamic_-4b19c044fdba962f,bert,180,7,6,0.8571428571428571
tile:xla,train,tf2_bert_squad_dynamic_-58de62dd25b6c534,bert,927,13,12,0.9230769230769231
tile:xla,train,tf2_bert_squad_dynamic_-58f443b09c54fd59,bert,1370,40,40,1.0
tile:xla,train,tf2_bert_squad_dynamic_-5961a420c79250c2,bert,1360,54,54,1.0
tile:xla,train,tf2_bert_squad_dynamic_-5ef9ad36eeed1502,bert,75,47,50,1.0638297872340425
tile:xla,train,tf2_bert_squad_dynamic_-6f89c9a23e94a612,bert,1394,50,52,1.04
tile:xla,train,tf2_bert_squad_dynamic_11906e47db2fd87a,bert,62,11,10,0.9090909090909091
tile:xla,train,tf2_bert_squad_dynamic_124f6c44de74f5a5,bert,155,90,93,1.0333333333333334
tile:xla,train,tf2_bert_squad_dynamic_171e1d9131764311,bert,130,8,7,0.875
tile:xla,train,tf2_bert_squad_dynamic_17e55f398ddbdd57,bert,217,53,55,1.0377358490566038
tile:xla,train,tf2_bert_squad_dynamic_2764c77d78ea2e9b,bert,289,73,78,1.0684931506849316
tile:xla,train,tf2_bert_squad_dynamic_2a6a28fe53234ab3,bert,1574,73,84,1.1506849315068493
tile:xla,train,tf2_bert_squad_dynamic_2cf2f275fbb356fa,bert,31,27,27,1.0
tile:xla,train,tf2_bert_squad_dynamic_30ba33968603875b,bert,702,69,71,1.0289855072463767
tile:xla,train,tf2_bert_squad_dynamic_353817de78dac154,bert,363,2,1,0.5
tile:xla,train,tf2_bert_squad_dynamic_3ad952735f6da032,bert,1809,66,71,1.0757575757575757
tile:xla,train,tf2_bert_squad_dynamic_3c0d5bb77a32525,bert,1380,56,58,1.0357142857142858
tile:xla,train,tf2_bert_squad_dynamic_3c93e8ca78454658,bert,285,60,72,1.2
tile:xla,train,tf2_bert_squad_dynamic_442461401d285144,bert,217,24,23,0.9583333333333334
tile:xla,train,tf2_bert_squad_dynamic_460cccede050779f,bert,34,27,29,1.0740740740740742
tile:xla,train,tf2_bert_squad_dynamic_464997d0789f0744,bert,150,39,41,1.0512820512820513
tile:xla,train,tf2_bert_squad_dynamic_488cebc3ee5c3fb5,bert,150,33,34,1.0303030303030303
tile:xla,train,tf2_bert_squad_dynamic_4ad623e0ea74dfae,bert,1287,66,71,1.0757575757575757
tile:xla,train,tf2_bert_squad_dynamic_4c98972aeda9ff7f,bert,217,32,32,1.0
tile:xla,train,tf2_bert_squad_dynamic_4ed2e398ea1b3687,bert,1369,71,74,1.0422535211267605
tile:xla,train,tf2_bert_squad_dynamic_520a3f1fb824b64,bert,1439,12,11,0.9166666666666666
tile:xla,train,tf2_bert_squad_dynamic_52ef6510fc02583a,bert,904,22,21,0.9545454545454546
tile:xla,train,tf2_bert_squad_dynamic_540a8383bbe6eb91,bert,150,19,18,0.9473684210526315
tile:xla,train,tf2_bert_squad_dynamic_5dc4052dbd25149f,bert,218,22,21,0.9545454545454546
tile:xla,train,tf2_bert_squad_dynamic_615a98d2ad2aef71,bert,130,8,7,0.875
tile:xla,train,tf2_bert_squad_dynamic_624a5c53cca60b8f,bert,1851,36,36,1.0
tile:xla,train,tf2_bert_squad_dynamic_6437fdf1764e85bc,bert,184,47,50,1.0638297872340425
tile:xla,train,tf2_bert_squad_dynamic_6a78964961a92e4e,bert,165,7,6,0.8571428571428571
tile:xla,train,tf2_bert_squad_dynamic_6b2e0524153d3f3,bert,142,16,16,1.0
tile:xla,train,tf2_bert_squad_dynamic_6ce48a4645fbfa92,bert,217,7,6,0.8571428571428571
tile:xla,train,tf2_bert_squad_dynamic_6ed40f8b9d970c45,bert,70,47,50,1.0638297872340425
tile:xla,train,tf2_bert_squad_dynamic_6f8a8201ca6f5beb,bert,1360,57,57,1.0
tile:xla,train,tf2_bert_squad_dynamic_70d0ec048d19bf81,bert,136,85,88,1.035294117647059
tile:xla,train,tf2_bert_squad_dynamic_71ebd4c321ce6687,bert,929,33,33,1.0
tile:xla,train,tf2_bert_squad_dynamic_a460cd10ff172bc,bert,1370,37,37,1.0
tile:xla,train,tf2_bert_squad_dynamic_a468baabb0fead1,bert,1013,83,96,1.1566265060240963
tile:xla,train,tf2_bert_squad_dynamic_b10c9570c7dc78f,bert,34,13,12,0.9230769230769231
tile:xla,train,tf2_bert_squad_dynamic_bf35f094a54dc39,bert,42,13,12,0.9230769230769231
tile:xla,train,tf2_bert_squad_dynamic_d92e03713d726d1,bert,150,12,11,0.9166666666666666
tile:xla,train,tf2_bert_squad_dynamic_f4f19f7e3f519b7,bert,6,2,1,0.5
tile:xla,train,transformer.2x2.fp32_-1d16cdc65ce96ca2,transformer,107,31,35,1.1290322580645162
tile:xla,train,transformer.2x2.fp32_-24fc1c4dfdb64e25,transformer,191,50,59,1.18
tile:xla,train,transformer.2x2.fp32_-253e155993b98bdc,transformer,951,56,56,1.0
tile:xla,train,transformer.2x2.fp32_-2d2e8d64b95a4d9a,transformer,168,34,33,0.9705882352941176
tile:xla,train,transformer.2x2.fp32_-34bd70f37e9c08b8,transformer,1213,50,52,1.04
tile:xla,train,transformer.2x2.fp32_-3a3a0a28ed395f58,transformer,949,36,36,1.0
tile:xla,train,transformer.2x2.fp32_-3dc219d570833137,transformer,168,31,30,0.967741935483871
tile:xla,train,transformer.2x2.fp32_-424a72805385785c,transformer,198,13,12,0.9230769230769231
tile:xla,train,transformer.2x2.fp32_-4b08c7be2d7b10df,transformer,306,16,15,0.9375
tile:xla,train,transformer.2x2.fp32_-515257dc2bd97121,transformer,949,58,58,1.0
tile:xla,train,transformer.2x2.fp32_-5a52d96d689ffc54,transformer,949,55,55,1.0
tile:xla,train,transformer.2x2.fp32_-5af1e187c8fa2787,transformer,950,34,34,1.0
tile:xla,train,transformer.2x2.fp32_-609897f4dd129f27,transformer,171,39,38,0.9743589743589743
tile:xla,train,transformer.2x2.fp32_-693c6cead01beb75,transformer,954,13,12,0.9230769230769231
tile:xla,train,transformer.2x2.fp32_-696da64345ddc435,transformer,168,45,46,1.0222222222222221
tile:xla,train,transformer.2x2.fp32_-6b8d7ac29b33a79a,transformer,1908,39,38,0.9743589743589743
tile:xla,train,transformer.2x2.fp32_-6dd126a6c382177,transformer,225,56,57,1.0178571428571428
tile:xla,train,transformer.2x2.fp32_-709558916b1cbcd4,transformer,948,16,15,0.9375
tile:xla,train,transformer.2x2.fp32_-7975c007246f97bb,transformer,144,37,36,0.972972972972973
tile:xla,train,transformer.2x2.fp32_-7d45fdd51c36791d,transformer,951,21,20,0.9523809523809523
tile:xla,train,transformer.2x2.fp32_-7d56db768b71a479,transformer,404,31,33,1.064516129032258
tile:xla,train,transformer.2x2.fp32_-7e1a160d9e0dfafe,transformer,193,23,23,1.0
tile:xla,train,transformer.2x2.fp32_-beedd53cc21adc8,transformer,951,22,21,0.9545454545454546
tile:xla,train,transformer.2x2.fp32_-f5094e1bb286476,transformer,1221,33,33,1.0
tile:xla,train,transformer.2x2.fp32_1728364b415fccbe,transformer,144,47,48,1.0212765957446808
tile:xla,train,transformer.2x2.fp32_1a81857b5d6a2261,transformer,195,45,48,1.0666666666666667
tile:xla,train,transformer.2x2.fp32_1b6786ffed5f27a7,transformer,774,56,65,1.1607142857142858
tile:xla,train,transformer.2x2.fp32_1f8561a53f29ed5e,transformer,234,49,58,1.183673469387755
tile:xla,train,transformer.2x2.fp32_23c5c8d992cc6904,transformer,1764,58,60,1.0344827586206897
tile:xla,train,transformer.2x2.fp32_242224202789666d,transformer,36,27,27,1.0
tile:xla,train,transformer.2x2.fp32_2728a6bc6ae73c7b,transformer,144,50,51,1.02
tile:xla,train,transformer.2x2.fp32_2d7630e4dfd9a0ab,transformer,1858,18,18,1.0
tile:xla,train,transformer.2x2.fp32_322b11404d7d3dbb,transformer,198,16,15,0.9375
tile:xla,train,transformer.2x2.fp32_32c9d6ceb1fc5c6b,transformer,759,75,85,1.1333333333333333
tile:xla,train,transformer.2x2.fp32_34b9f2ac05148cd,transformer,144,29,28,0.9655172413793104
tile:xla,train,transformer.2x2.fp32_357410789830c82d,transformer,1214,57,60,1.0526315789473684
tile:xla,train,transformer.2x2.fp32_3c11c2ee00c1da93,transformer,195,29,30,1.0344827586206897
tile:xla,train,transformer.2x2.fp32_3ea914689ef912a4,transformer,953,34,34,1.0
tile:xla,train,transformer.2x2.fp32_4179f50100aea195,transformer,951,16,15,0.9375
tile:xla,train,transformer.2x2.fp32_4311b625356fb806,transformer,948,56,56,1.0
tile:xla,train,transformer.2x2.fp32_53b227bc308ce75f,transformer,951,13,12,0.9230769230769231
tile:xla,train,transformer.2x2.fp32_565abf6b11a4d7c,transformer,405,13,12,0.9230769230769231
tile:xla,train,transformer.2x2.fp32_5725326fd1217741,transformer,193,23,23,1.0
tile:xla,train,transformer.2x2.fp32_580028b61ea6c193,transformer,39,39,38,0.9743589743589743
tile:xla,train,transformer.2x2.fp32_5cc21e890eb87ee7,transformer,1202,45,44,0.9777777777777777
tile:xla,train,transformer.2x2.fp32_637b0c1659e20fda,transformer,36,47,54,1.148936170212766
tile:xla,train,transformer.2x2.fp32_6d0c320facc21a74,transformer,50,31,35,1.1290322580645162
tile:xla,train,transformer.2x2.fp32_6d8289b4b912bd65,transformer,117,9,9,1.0
tile:xla,train,transformer.2x2.fp32_7071db3a10f69e69,transformer,949,33,33,1.0
tile:xla,train,transformer.2x2.fp32_73f188e48e7de8cd,transformer,36,30,32,1.0666666666666667
tile:xla,train,transformer.2x2.fp32_74562a47e8e4730f,transformer,163,53,62,1.169811320754717
tile:xla,train,transformer.2x2.fp32_77459cf3315e7e1a,transformer,144,7,6,0.8571428571428571
tile:xla,train,transformer.2x2.fp32_7a7e82aefbc7c1f6,transformer,191,50,59,1.18
tile:xla,train,transformer.2x2.fp32_7fa57388ae835a4b,transformer,774,56,65,1.1607142857142858
tile:xla,train,transformer.2x2.fp32_a7b0f8601d6c7b9,transformer,144,16,15,0.9375
tile:xla,train,transformer.2x2.fp32_c8c87b9e6ea9952,transformer,144,53,54,1.0188679245283019
tile:xla,train,transformer.4x4.bf16_-12554907de716a40,transformer,431,31,31,1.0
tile:xla,train,transformer.4x4.bf16_-1435e80d8e9ccc73,transformer,444,47,47,1.0
tile:xla,train,transformer.4x4.bf16_-17e57fb26d13eab2,transformer,488,40,41,1.025
tile:xla,train,transformer.4x4.bf16_-1964d3f4fc587b76,transformer,437,34,33,0.9705882352941176
tile:xla,train,transformer.4x4.bf16_-1c7b95894ac4866a,transformer,384,19,18,0.9473684210526315
tile:xla,train,transformer.4x4.bf16_-215bbfc097db0ed9,transformer,2478,38,38,1.0
tile:xla,train,transformer.4x4.bf16_-25ac68948620293,transformer,2526,13,12,0.9230769230769231
tile:xla,train,transformer.4x4.bf16_-2ed9174453c0efbe,transformer,366,57,58,1.0175438596491229
tile:xla,train,transformer.4x4.bf16_-316e8080f4d05c91,transformer,440,31,30,0.967741935483871
tile:xla,train,transformer.4x4.bf16_-323b71e788927366,transformer,529,13,12,0.9230769230769231
tile:xla,train,transformer.4x4.bf16_-325d13e9bbb65489,transformer,444,42,42,1.0
tile:xla,train,transformer.4x4.bf16_-33e9fc1f795c347f,transformer,437,31,30,0.967741935483871
tile:xla,train,transformer.4x4.bf16_-36e6a481ebfecf33,transformer,378,32,31,0.96875
tile:xla,train,transformer.4x4.bf16_-3e17d88a09eb1411,transformer,3158,38,38,1.0
tile:xla,train,transformer.4x4.bf16_-4602d38abd8188c,transformer,84,14,13,0.9285714285714286
tile:xla,train,transformer.4x4.bf16_-4623087edb59c1da,transformer,361,60,61,1.0166666666666666
tile:xla,train,transformer.4x4.bf16_-4ffdb0d237747a6e,transformer,451,80,89,1.1125
tile:xla,train,transformer.4x4.bf16_-50345c124a35fb29,transformer,2997,37,40,1.0810810810810811
tile:xla,train,transformer.4x4.bf16_-52eb4f795edcf43b,transformer,810,19,18,0.9473684210526315
tile:xla,train,transformer.4x4.bf16_-5acd9aa37289cd3,transformer,375,43,42,0.9767441860465116
tile:xla,train,transformer.4x4.bf16_-5c106bdd91a4cf94,transformer,2494,21,20,0.9523809523809523
tile:xla,train,transformer.4x4.bf16_-5e8a8e35b607d6af,transformer,69,62,73,1.1774193548387097
